name,url
எம். டி. பார்த்தசாரதி,https://ta.wikipedia.org/wiki/%E0%AE%8E%E0%AE%AE%E0%AF%8D._%E0%AE%9F%E0%AE%BF._%E0%AE%AA%E0%AE%BE%E0%AE%B0%E0%AF%8D%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%9A%E0%AE%BE%E0%AE%B0%E0%AE%A4%E0%AE%BF
எம். ஜி. ஆர். திரை வரலாறு,https://ta.wikipedia.org/wiki/%E0%AE%8E%E0%AE%AE%E0%AF%8D._%E0%AE%9C%E0%AE%BF._%E0%AE%86%E0%AE%B0%E0%AF%8D._%E0%AE%A4%E0%AE%BF%E0%AE%B0%E0%AF%88_%E0%AE%B5%E0%AE%B0%E0%AE%B2%E0%AE%BE%E0%AE%B1%E0%AF%81
எம். ஜி. சக்கரபாணி,https://ta.wikipedia.org/wiki/%E0%AE%8E%E0%AE%AE%E0%AF%8D._%E0%AE%9C%E0%AE%BF._%E0%AE%9A%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%B0%E0%AE%AA%E0%AE%BE%E0%AE%A3%E0%AE%BF
எம். ஜி. சோமன்,https://ta.wikipedia.org/wiki/%E0%AE%8E%E0%AE%AE%E0%AF%8D._%E0%AE%9C%E0%AE%BF._%E0%AE%9A%E0%AF%8B%E0%AE%AE%E0%AE%A9%E0%AF%8D
எல். இராஜா,https://ta.wikipedia.org/wiki/%E0%AE%8E%E0%AE%B2%E0%AF%8D._%E0%AE%87%E0%AE%B0%E0%AE%BE%E0%AE%9C%E0%AE%BE
எல். ஐ. சி. நரசிம்மன்,https://ta.wikipedia.org/wiki/%E0%AE%8E%E0%AE%B2%E0%AF%8D._%E0%AE%90._%E0%AE%9A%E0%AE%BF._%E0%AE%A8%E0%AE%B0%E0%AE%9A%E0%AE%BF%E0%AE%AE%E0%AF%8D%E0%AE%AE%E0%AE%A9%E0%AF%8D
என். என். கண்ணப்பா,https://ta.wikipedia.org/wiki/%E0%AE%8E%E0%AE%A9%E0%AF%8D._%E0%AE%8E%E0%AE%A9%E0%AF%8D._%E0%AE%95%E0%AE%A3%E0%AF%8D%E0%AE%A3%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%BE
என். எஸ். கிருஷ்ணன்,https://ta.wikipedia.org/wiki/%E0%AE%8E%E0%AE%A9%E0%AF%8D._%E0%AE%8E%E0%AE%B8%E0%AF%8D._%E0%AE%95%E0%AE%BF%E0%AE%B0%E0%AF%81%E0%AE%B7%E0%AF%8D%E0%AE%A3%E0%AE%A9%E0%AF%8D
என். மாத்ருபூதம்,https://ta.wikipedia.org/wiki/%E0%AE%8E%E0%AE%A9%E0%AF%8D._%E0%AE%AE%E0%AE%BE%E0%AE%A4%E0%AF%8D%E0%AE%B0%E0%AF%81%E0%AE%AA%E0%AF%82%E0%AE%A4%E0%AE%AE%E0%AF%8D
என்னத்த கன்னையா,https://ta.wikipedia.org/wiki/%E0%AE%8E%E0%AE%A9%E0%AF%8D%E0%AE%A9%E0%AE%A4%E0%AF%8D%E0%AE%A4_%E0%AE%95%E0%AE%A9%E0%AF%8D%E0%AE%A9%E0%AF%88%E0%AE%AF%E0%AE%BE
எஸ். எம். குமரேசன்,https://ta.wikipedia.org/wiki/%E0%AE%8E%E0%AE%B8%E0%AF%8D._%E0%AE%8E%E0%AE%AE%E0%AF%8D._%E0%AE%95%E0%AF%81%E0%AE%AE%E0%AE%B0%E0%AF%87%E0%AE%9A%E0%AE%A9%E0%AF%8D
எஸ். எம். ராமநாதன்,https://ta.wikipedia.org/wiki/%E0%AE%8E%E0%AE%B8%E0%AF%8D._%E0%AE%8E%E0%AE%AE%E0%AF%8D._%E0%AE%B0%E0%AE%BE%E0%AE%AE%E0%AE%A8%E0%AE%BE%E0%AE%A4%E0%AE%A9%E0%AF%8D
எஸ். எஸ். கொக்கோ,https://ta.wikipedia.org/wiki/%E0%AE%8E%E0%AE%B8%E0%AF%8D._%E0%AE%8E%E0%AE%B8%E0%AF%8D._%E0%AE%95%E0%AF%8A%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AF%8B
எஸ். எஸ். சந்திரன்,https://ta.wikipedia.org/wiki/%E0%AE%8E%E0%AE%B8%E0%AF%8D._%E0%AE%8E%E0%AE%B8%E0%AF%8D._%E0%AE%9A%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%B0%E0%AE%A9%E0%AF%8D
எஸ். எஸ். ராஜேந்திரன்,https://ta.wikipedia.org/wiki/%E0%AE%8E%E0%AE%B8%E0%AF%8D._%E0%AE%8E%E0%AE%B8%E0%AF%8D._%E0%AE%B0%E0%AE%BE%E0%AE%9C%E0%AF%87%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%B0%E0%AE%A9%E0%AF%8D
எஸ். ஏ. அசோகன்,https://ta.wikipedia.org/wiki/%E0%AE%8E%E0%AE%B8%E0%AF%8D._%E0%AE%8F._%E0%AE%85%E0%AE%9A%E0%AF%8B%E0%AE%95%E0%AE%A9%E0%AF%8D
எஸ். ஏ. நடராஜன்,https://ta.wikipedia.org/wiki/%E0%AE%8E%E0%AE%B8%E0%AF%8D._%E0%AE%8F._%E0%AE%A8%E0%AE%9F%E0%AE%B0%E0%AE%BE%E0%AE%9C%E0%AE%A9%E0%AF%8D
எஸ். டி. சுப்பையா,https://ta.wikipedia.org/wiki/%E0%AE%8E%E0%AE%B8%E0%AF%8D._%E0%AE%9F%E0%AE%BF._%E0%AE%9A%E0%AF%81%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%88%E0%AE%AF%E0%AE%BE
எஸ். பி. பாலசுப்பிரமணியம்,https://ta.wikipedia.org/wiki/%E0%AE%8E%E0%AE%B8%E0%AF%8D._%E0%AE%AA%E0%AE%BF._%E0%AE%AA%E0%AE%BE%E0%AE%B2%E0%AE%9A%E0%AF%81%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%BF%E0%AE%B0%E0%AE%AE%E0%AE%A3%E0%AE%BF%E0%AE%AF%E0%AE%AE%E0%AF%8D
எஸ். பி. பி. சரண்,https://ta.wikipedia.org/wiki/%E0%AE%8E%E0%AE%B8%E0%AF%8D._%E0%AE%AA%E0%AE%BF._%E0%AE%AA%E0%AE%BF._%E0%AE%9A%E0%AE%B0%E0%AE%A3%E0%AF%8D
எஸ். வி. சகஸ்ரநாமம்,https://ta.wikipedia.org/wiki/%E0%AE%8E%E0%AE%B8%E0%AF%8D._%E0%AE%B5%E0%AE%BF._%E0%AE%9A%E0%AE%95%E0%AE%B8%E0%AF%8D%E0%AE%B0%E0%AE%A8%E0%AE%BE%E0%AE%AE%E0%AE%AE%E0%AF%8D
எஸ். வி. சுப்பையா,https://ta.wikipedia.org/wiki/%E0%AE%8E%E0%AE%B8%E0%AF%8D._%E0%AE%B5%E0%AE%BF._%E0%AE%9A%E0%AF%81%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%88%E0%AE%AF%E0%AE%BE
எஸ். வி. சுப்பையா பாகவதர்,https://ta.wikipedia.org/wiki/%E0%AE%8E%E0%AE%B8%E0%AF%8D._%E0%AE%B5%E0%AE%BF._%E0%AE%9A%E0%AF%81%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%88%E0%AE%AF%E0%AE%BE_%E0%AE%AA%E0%AE%BE%E0%AE%95%E0%AE%B5%E0%AE%A4%E0%AE%B0%E0%AF%8D
எஸ். வி. சேகர்,https://ta.wikipedia.org/wiki/%E0%AE%8E%E0%AE%B8%E0%AF%8D._%E0%AE%B5%E0%AE%BF._%E0%AE%9A%E0%AF%87%E0%AE%95%E0%AE%B0%E0%AF%8D
எஸ். வி. ரங்கராவ்,https://ta.wikipedia.org/wiki/%E0%AE%8E%E0%AE%B8%E0%AF%8D._%E0%AE%B5%E0%AE%BF._%E0%AE%B0%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AE%B0%E0%AE%BE%E0%AE%B5%E0%AF%8D
எஸ். வி. வெங்கட்ராமன்,https://ta.wikipedia.org/wiki/%E0%AE%8E%E0%AE%B8%E0%AF%8D._%E0%AE%B5%E0%AE%BF._%E0%AE%B5%E0%AF%86%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AE%9F%E0%AF%8D%E0%AE%B0%E0%AE%BE%E0%AE%AE%E0%AE%A9%E0%AF%8D
எஸ். ஜே. சூர்யா,https://ta.wikipedia.org/wiki/%E0%AE%8E%E0%AE%B8%E0%AF%8D._%E0%AE%9C%E0%AF%87._%E0%AE%9A%E0%AF%82%E0%AE%B0%E0%AF%8D%E0%AE%AF%E0%AE%BE
ஏ. ஆர். சீனிவாசன்,https://ta.wikipedia.org/wiki/%E0%AE%8F._%E0%AE%86%E0%AE%B0%E0%AF%8D._%E0%AE%9A%E0%AF%80%E0%AE%A9%E0%AE%BF%E0%AE%B5%E0%AE%BE%E0%AE%9A%E0%AE%A9%E0%AF%8D
ஏ. எல். அழகப்பன்,https://ta.wikipedia.org/wiki/%E0%AE%8F._%E0%AE%8E%E0%AE%B2%E0%AF%8D._%E0%AE%85%E0%AE%B4%E0%AE%95%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%A9%E0%AF%8D
ஏ. எல். ராகவன்,https://ta.wikipedia.org/wiki/%E0%AE%8F._%E0%AE%8E%E0%AE%B2%E0%AF%8D._%E0%AE%B0%E0%AE%BE%E0%AE%95%E0%AE%B5%E0%AE%A9%E0%AF%8D
ஏ. கருணாநிதி,https://ta.wikipedia.org/wiki/%E0%AE%8F._%E0%AE%95%E0%AE%B0%E0%AF%81%E0%AE%A3%E0%AE%BE%E0%AE%A8%E0%AE%BF%E0%AE%A4%E0%AE%BF
ஏ. கே. வீராசாமி,https://ta.wikipedia.org/wiki/%E0%AE%8F._%E0%AE%95%E0%AF%87._%E0%AE%B5%E0%AF%80%E0%AE%B0%E0%AE%BE%E0%AE%9A%E0%AE%BE%E0%AE%AE%E0%AE%BF
ஏ. சி. முரளி மோகன்,https://ta.wikipedia.org/wiki/%E0%AE%8F._%E0%AE%9A%E0%AE%BF._%E0%AE%AE%E0%AF%81%E0%AE%B0%E0%AE%B3%E0%AE%BF_%E0%AE%AE%E0%AF%8B%E0%AE%95%E0%AE%A9%E0%AF%8D
ஏ. பி. நாகராசன்,https://ta.wikipedia.org/wiki/%E0%AE%8F._%E0%AE%AA%E0%AE%BF._%E0%AE%A8%E0%AE%BE%E0%AE%95%E0%AE%B0%E0%AE%BE%E0%AE%9A%E0%AE%A9%E0%AF%8D
ஏ. வி. எம். ராஜன்,https://ta.wikipedia.org/wiki/%E0%AE%8F._%E0%AE%B5%E0%AE%BF._%E0%AE%8E%E0%AE%AE%E0%AF%8D._%E0%AE%B0%E0%AE%BE%E0%AE%9C%E0%AE%A9%E0%AF%8D
ஏ. வி. ரமணன்,https://ta.wikipedia.org/wiki/%E0%AE%8F._%E0%AE%B5%E0%AE%BF._%E0%AE%B0%E0%AE%AE%E0%AE%A3%E0%AE%A9%E0%AF%8D
ஐ. எஸ். இராமச்சந்திரன்,https://ta.wikipedia.org/wiki/%E0%AE%90._%E0%AE%8E%E0%AE%B8%E0%AF%8D._%E0%AE%87%E0%AE%B0%E0%AE%BE%E0%AE%AE%E0%AE%9A%E0%AF%8D%E0%AE%9A%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%B0%E0%AE%A9%E0%AF%8D
ஐ. எஸ். முருகேசன்,https://ta.wikipedia.org/wiki/%E0%AE%90._%E0%AE%8E%E0%AE%B8%E0%AF%8D._%E0%AE%AE%E0%AF%81%E0%AE%B0%E0%AF%81%E0%AE%95%E0%AF%87%E0%AE%9A%E0%AE%A9%E0%AF%8D
ஐ. எஸ். முருகேஸ்,https://ta.wikipedia.org/wiki/%E0%AE%90._%E0%AE%8E%E0%AE%B8%E0%AF%8D._%E0%AE%AE%E0%AF%81%E0%AE%B0%E0%AF%81%E0%AE%95%E0%AF%87%E0%AE%B8%E0%AF%8D
ஐசரி வேலன்,https://ta.wikipedia.org/wiki/%E0%AE%90%E0%AE%9A%E0%AE%B0%E0%AE%BF_%E0%AE%B5%E0%AF%87%E0%AE%B2%E0%AE%A9%E0%AF%8D
ஒய். வி. ராவ்,https://ta.wikipedia.org/wiki/%E0%AE%92%E0%AE%AF%E0%AF%8D._%E0%AE%B5%E0%AE%BF._%E0%AE%B0%E0%AE%BE%E0%AE%B5%E0%AF%8D
ஒய். ஜி. பார்த்தசாரதி,https://ta.wikipedia.org/wiki/%E0%AE%92%E0%AE%AF%E0%AF%8D._%E0%AE%9C%E0%AE%BF._%E0%AE%AA%E0%AE%BE%E0%AE%B0%E0%AF%8D%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%9A%E0%AE%BE%E0%AE%B0%E0%AE%A4%E0%AE%BF
ஒய். ஜி. மகேந்திரன்,https://ta.wikipedia.org/wiki/%E0%AE%92%E0%AE%AF%E0%AF%8D._%E0%AE%9C%E0%AE%BF._%E0%AE%AE%E0%AE%95%E0%AF%87%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%B0%E0%AE%A9%E0%AF%8D
ஓ. ஏ. கே. சுந்தர்,https://ta.wikipedia.org/wiki/%E0%AE%93._%E0%AE%8F._%E0%AE%95%E0%AF%87._%E0%AE%9A%E0%AF%81%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%B0%E0%AF%8D
ஓ. ஏ. கே. தேவர்,https://ta.wikipedia.org/wiki/%E0%AE%93._%E0%AE%8F._%E0%AE%95%E0%AF%87._%E0%AE%A4%E0%AF%87%E0%AE%B5%E0%AE%B0%E0%AF%8D
ஓமக்குச்சி நரசிம்மன்,https://ta.wikipedia.org/wiki/%E0%AE%93%E0%AE%AE%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AF%81%E0%AE%9A%E0%AF%8D%E0%AE%9A%E0%AE%BF_%E0%AE%A8%E0%AE%B0%E0%AE%9A%E0%AE%BF%E0%AE%AE%E0%AF%8D%E0%AE%AE%E0%AE%A9%E0%AF%8D
கசான் கான்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%9A%E0%AE%BE%E0%AE%A9%E0%AF%8D_%E0%AE%95%E0%AE%BE%E0%AE%A9%E0%AF%8D
கஞ்சா கறுப்பு,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%9E%E0%AF%8D%E0%AE%9A%E0%AE%BE_%E0%AE%95%E0%AE%B1%E0%AF%81%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%81
கணேஷ் வெங்கட்ராமன்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%A3%E0%AF%87%E0%AE%B7%E0%AF%8D_%E0%AE%B5%E0%AF%86%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AE%9F%E0%AF%8D%E0%AE%B0%E0%AE%BE%E0%AE%AE%E0%AE%A9%E0%AF%8D
கணேஷ்கர்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%A3%E0%AF%87%E0%AE%B7%E0%AF%8D%E0%AE%95%E0%AE%B0%E0%AF%8D
கதிர் (நடிகர்),https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%A4%E0%AE%BF%E0%AE%B0%E0%AF%8D_(%E0%AE%A8%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AE%B0%E0%AF%8D)
கமல்ஹாசன்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%AE%E0%AE%B2%E0%AF%8D%E0%AE%B9%E0%AE%BE%E0%AE%9A%E0%AE%A9%E0%AF%8D
கரன் (நடிகர்),https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%B0%E0%AE%A9%E0%AF%8D_(%E0%AE%A8%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AE%B0%E0%AF%8D)
கராத்தே ராஜா,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%B0%E0%AE%BE%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AF%87_%E0%AE%B0%E0%AE%BE%E0%AE%9C%E0%AE%BE
கரிகாலன் (நடிகர்),https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%B0%E0%AE%BF%E0%AE%95%E0%AE%BE%E0%AE%B2%E0%AE%A9%E0%AF%8D_(%E0%AE%A8%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AE%B0%E0%AF%8D)
கருணாகரன் (நடிகர்),https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%B0%E0%AF%81%E0%AE%A3%E0%AE%BE%E0%AE%95%E0%AE%B0%E0%AE%A9%E0%AF%8D_(%E0%AE%A8%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AE%B0%E0%AF%8D)
கருணாஸ்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%B0%E0%AF%81%E0%AE%A3%E0%AE%BE%E0%AE%B8%E0%AF%8D
கருப்பு சுப்பையா,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%B0%E0%AF%81%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%81_%E0%AE%9A%E0%AF%81%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%88%E0%AE%AF%E0%AE%BE
கல்யாண் (நடன அமைப்பாளர்),https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%B2%E0%AF%8D%E0%AE%AF%E0%AE%BE%E0%AE%A3%E0%AF%8D_(%E0%AE%A8%E0%AE%9F%E0%AE%A9_%E0%AE%85%E0%AE%AE%E0%AF%88%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%BE%E0%AE%B3%E0%AE%B0%E0%AF%8D)
கல்யாண் குமார்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%B2%E0%AF%8D%E0%AE%AF%E0%AE%BE%E0%AE%A3%E0%AF%8D_%E0%AE%95%E0%AF%81%E0%AE%AE%E0%AE%BE%E0%AE%B0%E0%AF%8D
கல்லாப்பெட்டி சிங்காரம்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%B2%E0%AF%8D%E0%AE%B2%E0%AE%BE%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%86%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AE%BF_%E0%AE%9A%E0%AE%BF%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AE%BE%E0%AE%B0%E0%AE%AE%E0%AF%8D
கல்லூரி வினோத்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%B2%E0%AF%8D%E0%AE%B2%E0%AF%82%E0%AE%B0%E0%AE%BF_%E0%AE%B5%E0%AE%BF%E0%AE%A9%E0%AF%8B%E0%AE%A4%E0%AF%8D
கலாபவன் மணி,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%B2%E0%AE%BE%E0%AE%AA%E0%AE%B5%E0%AE%A9%E0%AF%8D_%E0%AE%AE%E0%AE%A3%E0%AE%BF
கலைப்புலி ஜி. சேகரன்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%B2%E0%AF%88%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%81%E0%AE%B2%E0%AE%BF_%E0%AE%9C%E0%AE%BF._%E0%AE%9A%E0%AF%87%E0%AE%95%E0%AE%B0%E0%AE%A9%E0%AF%8D
கலைராணி (நடிகை),https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%B2%E0%AF%88%E0%AE%B0%E0%AE%BE%E0%AE%A3%E0%AE%BF_(%E0%AE%A8%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AF%88)
கவிதாலயா கிருஷ்ணன்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%B5%E0%AE%BF%E0%AE%A4%E0%AE%BE%E0%AE%B2%E0%AE%AF%E0%AE%BE_%E0%AE%95%E0%AE%BF%E0%AE%B0%E0%AF%81%E0%AE%B7%E0%AF%8D%E0%AE%A3%E0%AE%A9%E0%AF%8D
கவின் (நடிகர்),https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%B5%E0%AE%BF%E0%AE%A9%E0%AF%8D_(%E0%AE%A8%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AE%B0%E0%AF%8D)
கவுண்டமணி,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%B5%E0%AF%81%E0%AE%A3%E0%AF%8D%E0%AE%9F%E0%AE%AE%E0%AE%A3%E0%AE%BF
கள்ளபார்ட் நடராஜன்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%B3%E0%AF%8D%E0%AE%B3%E0%AE%AA%E0%AE%BE%E0%AE%B0%E0%AF%8D%E0%AE%9F%E0%AF%8D_%E0%AE%A8%E0%AE%9F%E0%AE%B0%E0%AE%BE%E0%AE%9C%E0%AE%A9%E0%AF%8D
கனல் கண்ணன்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%A9%E0%AE%B2%E0%AF%8D_%E0%AE%95%E0%AE%A3%E0%AF%8D%E0%AE%A3%E0%AE%A9%E0%AF%8D
காகா இராதாகிருஷ்ணன்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%BE%E0%AE%95%E0%AE%BE_%E0%AE%87%E0%AE%B0%E0%AE%BE%E0%AE%A4%E0%AE%BE%E0%AE%95%E0%AE%BF%E0%AE%B0%E0%AF%81%E0%AE%B7%E0%AF%8D%E0%AE%A3%E0%AE%A9%E0%AF%8D
காத்தாடி ராமமூர்த்தி,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%BE%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%BE%E0%AE%9F%E0%AE%BF_%E0%AE%B0%E0%AE%BE%E0%AE%AE%E0%AE%AE%E0%AF%82%E0%AE%B0%E0%AF%8D%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%BF
கார்த்திக் (தமிழ் நடிகர்),https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%BE%E0%AE%B0%E0%AF%8D%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%95%E0%AF%8D_(%E0%AE%A4%E0%AE%AE%E0%AE%BF%E0%AE%B4%E0%AF%8D_%E0%AE%A8%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AE%B0%E0%AF%8D)
கார்த்திக் சிவகுமார்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%BE%E0%AE%B0%E0%AF%8D%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%95%E0%AF%8D_%E0%AE%9A%E0%AE%BF%E0%AE%B5%E0%AE%95%E0%AF%81%E0%AE%AE%E0%AE%BE%E0%AE%B0%E0%AF%8D
கார்த்திக் ராஜ்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%BE%E0%AE%B0%E0%AF%8D%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%95%E0%AF%8D_%E0%AE%B0%E0%AE%BE%E0%AE%9C%E0%AF%8D
காளி வெங்கட்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%BE%E0%AE%B3%E0%AE%BF_%E0%AE%B5%E0%AF%86%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AE%9F%E0%AF%8D
காளிதாஸ் ஜெயராம்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%BE%E0%AE%B3%E0%AE%BF%E0%AE%A4%E0%AE%BE%E0%AE%B8%E0%AF%8D_%E0%AE%9C%E0%AF%86%E0%AE%AF%E0%AE%B0%E0%AE%BE%E0%AE%AE%E0%AF%8D
கிங் காங் (நடிகர்),https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%BF%E0%AE%99%E0%AF%8D_%E0%AE%95%E0%AE%BE%E0%AE%99%E0%AF%8D_(%E0%AE%A8%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AE%B0%E0%AF%8D)
கிட்டி (நடிகர்),https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%BF%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AE%BF_(%E0%AE%A8%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AE%B0%E0%AF%8D)
கிருஷ்ணமூர்த்தி (நடிகர்),https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%BF%E0%AE%B0%E0%AF%81%E0%AE%B7%E0%AF%8D%E0%AE%A3%E0%AE%AE%E0%AF%82%E0%AE%B0%E0%AF%8D%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%BF_(%E0%AE%A8%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AE%B0%E0%AF%8D)
கிருஷ்ணா (தொலைக்காட்சி நடிகர்),https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%BF%E0%AE%B0%E0%AF%81%E0%AE%B7%E0%AF%8D%E0%AE%A3%E0%AE%BE_(%E0%AE%A4%E0%AF%8A%E0%AE%B2%E0%AF%88%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%BE%E0%AE%9F%E0%AF%8D%E0%AE%9A%E0%AE%BF_%E0%AE%A8%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AE%B0%E0%AF%8D)
கிருஷ்ணா குலசேகரன்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%BF%E0%AE%B0%E0%AF%81%E0%AE%B7%E0%AF%8D%E0%AE%A3%E0%AE%BE_%E0%AE%95%E0%AF%81%E0%AE%B2%E0%AE%9A%E0%AF%87%E0%AE%95%E0%AE%B0%E0%AE%A9%E0%AF%8D
கிரேன் மனோகர்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%BF%E0%AE%B0%E0%AF%87%E0%AE%A9%E0%AF%8D_%E0%AE%AE%E0%AE%A9%E0%AF%8B%E0%AE%95%E0%AE%B0%E0%AF%8D
கிஷ்மு,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%BF%E0%AE%B7%E0%AF%8D%E0%AE%AE%E0%AF%81
கிஷோர் (நடிகர்),https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%BF%E0%AE%B7%E0%AF%8B%E0%AE%B0%E0%AF%8D_(%E0%AE%A8%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AE%B0%E0%AF%8D)
குணால்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%81%E0%AE%A3%E0%AE%BE%E0%AE%B2%E0%AF%8D
கும்மடி (நடிகர்),https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%81%E0%AE%AE%E0%AF%8D%E0%AE%AE%E0%AE%9F%E0%AE%BF_(%E0%AE%A8%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AE%B0%E0%AF%8D)
குமரன் தங்கராஜன்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%81%E0%AE%AE%E0%AE%B0%E0%AE%A9%E0%AF%8D_%E0%AE%A4%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AE%B0%E0%AE%BE%E0%AE%9C%E0%AE%A9%E0%AF%8D
குரு சோமசுந்தரம்,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%81%E0%AE%B0%E0%AF%81_%E0%AE%9A%E0%AF%8B%E0%AE%AE%E0%AE%9A%E0%AF%81%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%B0%E0%AE%AE%E0%AF%8D
